Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1OmxpKVSvn0LGcM3SQS4OV,"1f5GqyOPo0CkotzzRwviBu,0z4gvV4rjIZ9wHck67ucSV","I Just Had Sex","I Just Had Sex","The Lonely Island,Akon",2010-01-01,168200,0,spotify:user:1130225252,2016-07-05T18:37:57Z,"comedy rap,comic,dance pop",0.621,0.802,6,-4.735,1,0.118,0.0235,0,0.108,0.819,167.976,4
3UFoVEy7B2yqUMB21yyJm2,"4QFXIZeLSNUlkNJfGU6FBJ","Angels Unite (Radio Edit)","Angels Unite","Scarlet",2012-11-09,216566,0,spotify:user:1130225252,2016-07-05T18:38:00Z,"",0.529,0.876,5,-5.649,1,0.0337,0.00102,0.0000192,0.353,0.282,144.998,4
11xsm79HwpWV1C1lMXoVo9,"5MRsS8O8YcePoYaD3CVg63,6IB6daZBoQdiwMP7hkzKW5","Gypsy Drop - Radio Edit","Gypsy Drop (Radio Edit)","Filip Jenven,Jonas Vogel",2014-03-14,180502,30,spotify:user:1130225252,2016-07-05T18:38:01Z,"",0.797,0.962,1,-4.239,1,0.0906,0.000359,0.767,0.0454,0.422,128.047,4
1Xcww2gldd5hN6WvGBsbFT,"0HlxL5hisLf59ETEPM3cUA,137W8MRPWKqSmrBGDBFSop","Bigroom Blitz - Radio Mix","Bigroom Blitz","Scooter,Wiz Khalifa",2014-05-23,187272,0,spotify:user:1130225252,2016-07-05T18:38:02Z,"eurodance,german techno,hamburg electronic,happy hardcore,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.713,0.909,3,-4.274,1,0.0306,0.00303,0.000706,0.699,0.438,132.022,4
6LU68pNqUguPOsjPIaJwo6,"3gk0OYeLFWYupGFRHqLSR7,7HqEmV7FeCi16bQyHMpIrF","Satisfied (feat. VASSY) - Original Mix","Satisfied","Showtek,VASSY",2015-06-29,258742,0,spotify:user:1130225252,2016-07-05T18:38:04Z,"classic hardstyle,dutch house,edm,electro house,euphoric hardstyle,melbourne bounce,pop dance,progressive electro house,australian dance",0.611,0.941,0,-1.958,1,0.0491,0.00326,0.0205,0.345,0.589,128.002,4
4zXQSm5XIkcn5qtmtbwO9O,"22bukBZvUppuwQwmDz75Gz,60d24wfXkVzDSfLS6hyCjZ,5X4LWwbUFNzPkEas04uU82,1KV1BqrUpebQPqVU2r89xc","Gold Skies - Original Mix","Gold Skies (Remixes)","Sander van Doorn,Martin Garrix,DVBBS,Aleesia",2014-09-29,329067,0,spotify:user:1130225252,2016-07-05T18:38:08Z,"dutch house,dutch trance,edm,electro house,pop dance,progressive electro house,progressive house,dutch edm,pop,canadian electronic,slap house,canadian pop",0.564,0.823,9,-6.316,0,0.046,0.00406,0.0716,0.684,0.221,128.018,4
2WEiz65hkQPlThgncVH34T,"2auikkNYqigWStoHWK1Grq,5jXlKEXCqcJ7eHKJrFCFl9","Love Louder - Style Of Eye Remix","Love Louder (Style Of Eye Remix)","John Martin,Style of Eye",2014-09-01,373649,24,spotify:user:1130225252,2016-07-05T18:38:10Z,"pop edm,progressive electro house,swedish tropical house",0.56,0.854,1,-4.878,1,0.0669,0.00901,0.00000107,0.506,0.274,126.001,4
2BF1X5nkYYSb0AUTRaGkDm,"60d24wfXkVzDSfLS6hyCjZ","Forbidden Voices","Forbidden Voices","Martin Garrix",2015-02-23,230634,0,spotify:user:1130225252,2016-07-05T18:38:13Z,"dutch edm,edm,pop,pop dance,progressive house",0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,4
4WRjqQ6sx5qIcddaIxNTfF,"4tIdn5S7BCgSdvnqR36W1N","Salsa Tequila","Salsa Tequila","Anders Nilsen",2014-07-01,199804,0,spotify:user:1130225252,2016-07-05T18:38:16Z,"nordic house",0.661,0.906,6,-3.352,1,0.125,0.131,0.000041,0.0743,0.638,127.966,4
3uoqlATyV5IWOhy0LBF7k1,"37DdwREpvvQHmGLFEZ4h0Q","All I Ever Wanted - Radio Edit","All I Ever Wanted (German Maxi)","Basshunter",2008-07-25,176453,41,spotify:user:1130225252,2016-07-05T18:38:19Z,"eurodance",0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,4
4iMu9le3ytNO3tvgVpQANx,"1Cs0zKBU1kc0i8ypK3B9ai,0fA0VVWsXO9YnASrzqfmYu","Memories (feat. Kid Cudi)","Memories","David Guetta,Kid Cudi",2010-03-29,210093,50,spotify:user:1130225252,2016-07-05T18:38:21Z,"big room,dance pop,edm,pop,pop dance,hip hop,ohio hip hop,pop rap,rap",0.561,0.87,8,-6.103,1,0.343,0.0015,0.00000282,0.246,0.498,129.98,4
3YcXXjmC9cM5Y2x3jUps0p,"1TlTz1l8LzQ7AiXjBO77Ep,2vz513fFOvrrkuISQd1CYG,6BGWDpjvdeqpqSomwFXZaP","Trumpsta (Djuro Remix) [feat. Treyy G]","Melbourne Bounce","Contiez,Treyy G,Djuro",2013-10-11,258507,0,spotify:user:1130225252,2016-07-05T18:38:23Z,"melbourne bounce,melbourne bounce international,progressive electro house",0.973,0.587,1,-7.014,1,0.242,0.00207,0.38,0.257,0.195,128,4
6T9vhWadqtG3J3jfYf8kcI,"5nkYRuiIHg2xXHFC8bfosJ","Moonlight Shadow","Stamp!","ItaloBrothers",2011-02-04,186880,37,spotify:user:1130225252,2016-07-05T18:38:25Z,"hands up,italo dance",0.577,0.952,0,-5.172,1,0.0404,0.0529,0.00603,0.31,0.808,150.02,4
4fWcyB6ik13xv6QFmORi0H,"5nkYRuiIHg2xXHFC8bfosJ,082zRlftZ3m400Bu6Q2s2Q","Colours Of The Rainbow","Stamp!","ItaloBrothers,Tune Up!",2011-02-04,210240,31,spotify:user:1130225252,2016-07-05T18:38:26Z,"hands up,italo dance",0.616,0.946,0,-6.392,0,0.059,0.00341,0.000188,0.168,0.744,140.045,4
6d0eTPJ3JZTwOAwLdl0hOJ,"3KgHd8tKiKYsazNkydQgYM,79Pc4RR5E625J7dK543jDw","Honey","Honey","Evelina,Mikael Gabriel",2015-12-09,221633,0,spotify:user:1130225252,2016-07-05T18:38:28Z,"finnish dance pop,finnish hip hop,finnish pop",0.68,0.633,3,-5.236,0,0.0344,0.0773,0.00000157,0.183,0.501,149.922,4
6xQjgKUjjKgLDfOibSRyRM,"3zh3U2eQ64EhBFbJuxgf1M,5FxZkV0729LOnA5LlwoC8g","Pämppää","Pämppää","Teflon Brothers,Sahamies",2015-04-24,191990,34,spotify:user:1130225252,2016-07-05T18:38:34Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",0.8,0.887,9,-5.038,1,0.0632,0.113,0,0.154,0.526,109.988,4
1mea3bSkSGXuIRvnydlB5b,"4gzpq5DPGxSnKTe4SA8HAU","Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-05-26,242373,88,spotify:user:1130225252,2016-07-05T18:38:36Z,"permanent wave,pop",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
0ett0qCHbl0vdSRFhRSkMc,"5Pwc4xIPtQLFEnJriah9YJ","If I Lose Myself","Native","OneRepublic",2014-01-01,241560,51,spotify:user:1130225252,2016-07-05T18:38:37Z,"piano rock,pop",0.485,0.699,2,-6.017,1,0.0479,0.096,0,0.109,0.242,140.096,4
3WEmAizxrtQwXEJQRwCrK1,"5nSAh3wlH7VaqpnkiMjzDs","In2","In2","WSTRN",2015-10-03,242121,53,spotify:user:1130225252,2016-07-05T18:38:38Z,"afroswing,grime,uk hip hop",0.553,0.662,8,-6.454,0,0.129,0.342,0,0.141,0.561,98.368,4
0GDz2tPdh6FbxJxM75SQB4,"3w4VAlllkAWI6m0AV0Gn6a","Somebody to Die For","Exile (Deluxe)","Hurts",2013-03-08,275546,46,spotify:user:1130225252,2016-07-05T18:38:40Z,"metropopolis,neo-synthpop",0.426,0.599,11,-7.737,1,0.0282,0.0198,0.00142,0.366,0.102,91.995,4
1domCrjxwdTsPWqVn2Ivc0,"1mYsTxnqsietFxj1OgoGbG,6wPhSqRtPu1UhRCDX5yaDJ,40xbWSB4JPdOkRyuTDy1oP","Jai Ho! (You Are My Destiny)","Doll Domination - The Mini Collection","A.R. Rahman,The Pussycat Dolls,Nicole Scherzinger",2009-01-01,222413,0,spotify:user:1130225252,2016-07-05T18:38:42Z,"filmi,dance pop,girl group,pop,post-teen pop",0.66,0.936,11,-3.931,1,0.0624,0.0531,0.00000246,0.082,0.908,136.19,4
7pAq1IXYZpL42HchCminu6,"40xbWSB4JPdOkRyuTDy1oP","Don't Hold Your Breath","Killer Love","Nicole Scherzinger",2011-01-01,197440,55,spotify:user:1130225252,2016-07-05T18:38:44Z,"dance pop,pop,post-teen pop",0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,4
7hFXQCDPgHhZQrC3vSM1o4,"6wPhSqRtPu1UhRCDX5yaDJ","When I Grow Up","Doll Domination - The Mini Collection","The Pussycat Dolls",2009-01-01,245680,0,spotify:user:1130225252,2016-07-05T18:38:45Z,"dance pop,girl group,pop",0.686,0.681,11,-5.761,0,0.0471,0.00185,0,0.395,0.366,118.472,4
4vp2J1l5RD4gMZwGFLfRAu,"1yxSLGMDHlW21z4YXirZDS","I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,289133,0,spotify:user:1130225252,2016-07-05T18:38:48Z,"dance pop,pop,pop rap",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,4
4JehYebiI9JE8sR8MisGVb,"6vWDO969PvNqNYHIOW5v0m","Halo","I AM...SASHA FIERCE","Beyoncé",2008-11-17,261640,76,spotify:user:1130225252,2016-07-05T18:38:50Z,"pop,r&b",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
7Lf7oSEVdzZqTA0kEDSlS5,"31TPClRtHm23RisEBtV3X7","Cry Me a River","Justified","Justin Timberlake",2002-11-04,288333,77,spotify:user:1130225252,2016-07-05T18:38:52Z,"dance pop,pop",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
1FMm3wG5WOhi7js35KR7Ea,"5LfGQac0EIXyAN8aUwmNAQ","You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace","The Offspring",2008-06-13,177826,0,spotify:user:1130225252,2016-07-05T18:38:56Z,"alternative metal,permanent wave,post-grunge,punk,rock,skate punk,socal pop punk",0.55,0.918,9,-3.159,0,0.0682,0.00466,0,0.206,0.563,126.083,4
6qYGUxPjQt5PJtWdiNppZx,"1KCSPY1glIKqW2TotWuXOR","So What","Funhouse","P!nk",2008-10-24,215160,0,spotify:user:1130225252,2016-07-05T18:39:29Z,"dance pop,pop",0.535,0.887,11,-3.106,1,0.0449,0.000304,0.00000223,0.257,0.445,126.01,4
0RJWhctsc1G1Hg3Ov2th7x,"0EmeFodog0BfCgMzAIvKQp","Whenever, Wherever","Servicio De Lavandería","Shakira",2001,197026,63,spotify:user:1130225252,2016-07-05T18:39:31Z,"colombian pop,dance pop,latin pop,pop",0.793,0.831,1,-4.861,0,0.0405,0.264,0.00000703,0.207,0.865,107.645,4
7wZUrN8oemZfsEd1CGkbXE,"5lKZWd6HiSCLfnDGrq9RAm","Bleeding Love","Spirit","Leona Lewis",2007,262466,78,spotify:user:1130225252,2016-07-05T18:39:33Z,"british soul,dance pop,pop,talent show",0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,4
2cMTIlktg3M9mXYqCPqw1J,"0IF46mUS8NXjgHabxk2MCM","Milkshake","Tasty","Kelis",2003-12-05,182626,15,spotify:user:1130225252,2016-07-05T18:39:35Z,"dance pop,hip pop,neo soul,urban contemporary",0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,4
35a4Kzyo9XY4FI9FaSIzzF,"3BmGtnKgCSGYIUhmivXKWX","Stronger (What Doesn't Kill You)","Greatest Hits - Chapter One","Kelly Clarkson",2012-11-19,221920,41,spotify:user:1130225252,2016-07-05T18:39:36Z,"dance pop,pop,talent show",0.555,0.923,0,-5.908,1,0.0482,0.0411,0,0.112,0.682,116.012,4
5cfPxiul0cdhPYD2uzuQSg,"6G9bygHlCyPgNGxK2l3YdE","Say OK","V","Vanessa Hudgens",2006-01-01,223866,0,spotify:user:1130225252,2016-07-05T18:39:40Z,"dance pop,pop,post-teen pop",0.471,0.696,7,-7.176,1,0.0468,0.00673,0.000955,0.0884,0.543,125.026,3
2w55BLEMG97Smym2V6itnx,"7rPQ2z1ji1ctJ6oGYBAo6M","Lovesick","Fight Or Flight","Emily Osment",2010-01-01,204813,0,spotify:user:1130225252,2016-07-05T18:39:42Z,"post-teen pop",0.611,0.715,0,-5.621,0,0.0604,0.00414,0,0.353,0.784,129.88,3
3lWEKwBNo9IbE9pdKC5NU6,"7nU4hB040gTmHm45YYMvqc","Wherever I Go","Best Of Hannah Montana","Hannah Montana",2011-01-01,212853,54,spotify:user:1130225252,2016-07-05T18:39:44Z,"pop,post-teen pop",0.538,0.621,5,-3.358,1,0.027,0.0383,0,0.0976,0.372,79.024,4
0tldYKX9sQsDs41lJxdcp8,"7nU4hB040gTmHm45YYMvqc","I'll Always Remember You","Hannah Montana Forever","Hannah Montana",2010-01-01,233466,38,spotify:user:1130225252,2016-07-05T18:39:45Z,"pop,post-teen pop",0.418,0.721,8,-2.736,1,0.0385,0.0485,0,0.0986,0.234,144.06,4
0lYS1tJg3r6ATe9bRPB0Hu,"6dJeKm76NjfXBNTpHmOhfO","A Year Without Rain","A Year Without Rain (International Standard Version)","Selena Gomez & The Scene",2010-01-01,234346,58,spotify:user:1130225252,2016-07-05T18:39:46Z,"pop",0.627,0.81,2,-5.296,0,0.0431,0.0125,0.0000309,0.111,0.409,119.98,4
0KTsmr6JOuhxZuiXUha1xC,"1uNFoZAHBGtllmzznpCI3s,0hCNtLu0JehylgoiP8L4Gh","Beauty And A Beat","Believe (Deluxe Edition)","Justin Bieber,Nicki Minaj",2012-01-01,227986,0,spotify:user:1130225252,2016-07-05T18:39:51Z,"canadian pop,pop,hip pop,queens hip hop,rap",0.601,0.845,0,-4.711,1,0.0653,0.00116,0.0001,0.0653,0.662,127.97,4
62zFEHfAYl5kdHYOivj4BC,"0TnOYISbd1XYRBk9myaseg,7bXgB6jMjp9ATFy66eO08Z","International Love (feat. Chris Brown)","Planet Pit (Deluxe Version)","Pitbull,Chris Brown",2011-06-17,227280,80,spotify:user:1130225252,2016-07-05T18:39:54Z,"dance pop,miami hip hop,pop,r&b,rap",0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,4
1RK5DiXAYnRZk1fEjnytdp,"3qy9C549vuJzgevoM0ZiRA,5RFf1gyPc9lMOtCq2k6tLl","Clouds (feat. A.J. McLean)","Reflection","Redrama,AJ McLean",2014-02-28,232013,38,spotify:user:1130225252,2016-07-05T18:39:55Z,"finnish dance pop,finnish hip hop,finnish pop",0.772,0.851,7,-4.343,1,0.09,0.0149,0,0.136,0.27,91.034,4
6T27IN7Ai94BeDv6PPCmoC,"1Cs0zKBU1kc0i8ypK3B9ai,0hCNtLu0JehylgoiP8L4Gh","Turn Me On (feat. Nicki Minaj)","Nothing but the Beat (Ultimate Edition)","David Guetta,Nicki Minaj",2012-12-07,199680,66,spotify:user:1130225252,2016-07-05T18:39:56Z,"big room,dance pop,edm,pop,pop dance,hip pop,queens hip hop,rap",0.704,0.793,8,-2.266,1,0.0591,0.0488,0,0.575,0.412,127.96,4
7LpT54RUvN0IvDGIxiwHwS,"7hJcb9fa4alzcOq3EaNPoG,1Cs0zKBU1kc0i8ypK3B9ai","Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix","Nothing but the Beat (Ultimate Edition)","Snoop Dogg,David Guetta",2012-12-07,196453,0,spotify:user:1130225252,2016-07-05T18:39:57Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,big room,dance pop,edm,pop,pop dance",0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,4
6wPsHct4yJfplE3nA9qvac,"4l0zTor5S32Yly4uw96Bto","Märkää","Mun Mielestä","Petri Nygård",2012-04-16,251160,40,spotify:user:1130225252,2016-07-05T18:39:58Z,"finnish dance pop,finnish hip hop,finnish pop",0.903,0.864,1,-3.763,1,0.0358,0.0212,0,0.511,0.961,120.06,4
107ct6t9kseeQWTyeRgcdO,"4l0zTor5S32Yly4uw96Bto,1vZsTsBd4VNRtk9gKOeZRu","Selvä päivä (feat. Lord Est)","Selvä päivä (feat. Lord Est)","Petri Nygård,Lord Est",2010-12-20,211560,26,spotify:user:1130225252,2016-07-05T18:39:59Z,"finnish dance pop,finnish hip hop,finnish pop,finnish reggae",0.801,0.726,6,-5.567,0,0.0443,0.0412,0,0.317,0.489,113.98,4
629MXzH7txguTIePdNXOWY,"3AQRLZ9PuTAozP28Skbq8V","Good Ol' Days","#3 Deluxe Version","The Script",2012-09-10,263920,39,spotify:user:1130225252,2016-07-05T18:40:02Z,"celtic rock,pop",0.549,0.945,7,-4.351,1,0.0329,0.031,0,0.114,0.565,93.998,4
12HmJ4Q5ksOGgaqKgZLvdE,"5Ip2ecnyGpNyZvPuuYU8Ai,7uQsOLWTD8mZI30Jg3Mbn4","Home","Home","Dzeko & Torres,Alex Joseph",2016-02-08,174335,0,spotify:user:1130225252,2016-07-05T18:40:04Z,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house,sky room",0.577,0.886,2,-3.033,1,0.0666,0.00562,0,0.111,0.616,127.957,4
3yXMgnyHN4o5bL68RfWRpC,"7KHWXv1XVqqXuIZ8Ui5TDJ","Supersankari","Supersankari","Laura Närhi",2016-02-26,232760,39,spotify:user:1130225252,2016-07-05T18:40:09Z,"finnish pop,iskelma,suomi rock",0.428,0.59,1,-6.187,1,0.0404,0.102,0.00000339,0.108,0.305,120.38,4
5M9jOReAKGZ2AttVefFjTY,"60d24wfXkVzDSfLS6hyCjZ,23zg3TcAtWQy7J6upgbUnj","Don't Look Down (feat. Usher)","Don't Look Down (feat. Usher)","Martin Garrix,USHER",2015-03-17,223139,64,spotify:user:1130225252,2016-07-05T18:40:10Z,"dutch edm,edm,pop,pop dance,progressive house,atl hip hop,contemporary r&b,dance pop,r&b,rap,south carolina hip hop,urban contemporary",0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,4
4qwucEZidHAAkcN0BemkoU,"1LOB7jTeEV14pHai6EXSzF,0daugAjUgbJSqdlyYNwIbT","Overtime - Vicetone Remix","Overtime (Vicetone Remix)","Cash Cash,Vicetone",2014-05-12,357634,0,spotify:user:1130225252,2016-07-05T18:40:11Z,"dance pop,edm,electro house,electropowerpop,pop dance,progressive electro house",0.721,0.887,11,-3.095,0,0.166,0.00973,0.00054,0.61,0.678,125.987,4
5dajiBFiQxyOkmFglyTkvg,"5FgAhHocNrSCn7Ox87uyef","Unbreakable","Unbreakable","Benjamin",2014-12-19,201122,22,spotify:user:1130225252,2016-07-05T18:40:14Z,"finnish dance pop,finnish pop",0.498,0.566,1,-7.381,1,0.0304,0.00587,0,0.156,0.267,141.872,4
1MkiqU0AvKhjOZdL6I7NQS,"3AQRLZ9PuTAozP28Skbq8V","Moon Boots","#3 Deluxe Version","The Script",2012-09-10,250333,31,spotify:user:1130225252,2016-07-05T18:40:15Z,"celtic rock,pop",0.482,0.872,2,-4.813,1,0.0469,0.000518,0,0.0935,0.532,152.888,4
6EzSy7WxNCazx3csu7lxdV,"3AQRLZ9PuTAozP28Skbq8V","If You Could See Me Now","#3 Deluxe Version","The Script",2012-09-10,219546,61,spotify:user:1130225252,2016-07-05T18:40:16Z,"celtic rock,pop",0.602,0.758,0,-6.864,1,0.0399,0.00569,0,0.145,0.368,100.017,4
6ic8OlLUNEATToEFU3xmaH,"26dSoYclwsYLMAKD3tpOr4","Gimme More","Blackout","Britney Spears",2007-10-25,251240,83,spotify:user:1130225252,2016-07-05T18:40:23Z,"dance pop,pop",0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4
36ux3YuUsGTWPT8fXclS45,"6jJ0s89eD6GaHleKKya26X,5K4W6rqBFWDnAN6FQUkS6x","E.T.","Teenage Dream: The Complete Confection","Katy Perry,Kanye West",2012-03-12,229573,68,spotify:user:1130225252,2016-07-05T18:40:25Z,"pop,chicago rap,hip hop,rap",0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,4
5jaz6aiRknA63NIYWdbr2O,"6LqNN22kT3074XbTVUrhzX","We R Who We R","We R Who We R","Kesha",2010-10-22,204826,0,spotify:user:1130225252,2016-07-05T18:40:28Z,"dance pop,pop",0.739,0.818,8,-5.062,1,0.0418,0.008,0.00504,0.164,0.713,119.982,4
6tWkTeLF2WmjTA1cyS2QEp,"04gDigrS5kc9YWfZHwBETP","The Man Who Never Lied","Overexposed (Deluxe)","Maroon 5",2012-01-01,205186,31,spotify:user:1130225252,2016-07-05T18:40:30Z,"pop",0.63,0.842,2,-5.946,1,0.0355,0.000342,0,0.0711,0.826,139.943,4
5gsQegOEB7admETkL6ckUL,"088hJWSolrJNzoNBo2cyOd","Che Guevara","Kaunis Minä","Happoradio",2008-08-14,229760,45,spotify:user:1130225252,2016-07-05T18:40:31Z,"finnish pop,suomi rock",0.583,0.879,10,-4.171,0,0.0367,0.0745,0,0.187,0.46,139.943,4
7xEMGs0GbdfLwVw0Bn5D9H,"04gDigrS5kc9YWfZHwBETP","Maps","Singles","Maroon 5",2015-09-25,190666,0,spotify:user:1130225252,2016-07-05T18:40:32Z,"pop",0.736,0.725,1,-5.498,0,0.029,0.0194,0,0.081,0.883,119.992,4
4jOtC832PyIXlCVPRElfQu,"3whuHq0yGx60atvA2RCVRW,0jnsk9HBra6NMjO2oANoPY","Troublemaker (feat. Flo Rida)","Right Place Right Time","Olly Murs,Flo Rida",2012-11-23,185586,0,spotify:user:1130225252,2016-07-05T18:40:33Z,"dance pop,pop,talent show,miami hip hop,pop rap",0.762,0.863,0,-3.689,0,0.0565,0.015,0,0.125,0.965,106.008,4
5m5TRf7ggoguXtcXQGprN4,"0Tob4H0FLtEONHU1MjpUEp,79DOwuMzV2h4es3em0t002","Written in the Stars (feat. Eric Turner)","Written in the Stars (feat. Eric Turner)","Tinie Tempah,Eric Turner",2010-09-03,207653,59,spotify:user:1130225252,2016-07-05T18:40:35Z,"dance pop,grime,pop rap",0.656,0.931,7,-4.188,1,0.0981,0.0613,0,0.219,0.534,91.881,4
646J2jOtUe4Jflrmh6JFjN,"5nGIFgo0shDenQYSE0Sn7c","Bring Me To Life","Fallen","Evanescence",2003-01-01,235893,0,spotify:user:1130225252,2016-07-05T18:40:37Z,"alternative metal",0.312,0.946,4,-3.209,0,0.107,0.00749,0.00000293,0.288,0.297,189.892,4
70VjMtwhm3Q2HBQeJnPfmh,"6tbjWDEIzxoDsBA1FuhfPW","Hung Up","Celebration (double disc version)","Madonna",2009-09-18,336880,52,spotify:user:1130225252,2016-07-05T18:40:39Z,"dance pop,pop",0.64,0.646,9,-7.572,0,0.0497,0.00364,0.165,0.0912,0.415,124.992,4
4TmGtGkkmaoXRCvpOwDJoO,"58lV9VcRSjABbAbfWS6skp","It's My Life","Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package)","Bon Jovi",2010-01-01,224600,0,spotify:user:1130225252,2016-07-05T18:40:40Z,"glam metal,rock",0.546,0.931,0,-3.025,0,0.0507,0.0295,0.0000167,0.366,0.527,120.01,4
14iN3o8ptQ8cFVZTEmyQRV,"6jJ0s89eD6GaHleKKya26X","I Kissed A Girl","One Of The Boys","Katy Perry",2008-06-17,179640,76,spotify:user:1130225252,2016-07-05T18:40:43Z,"pop",0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,4
1ctdfJSzp6qF2iDAVdDrfl,"7rZNSLWMjTbwdLNskFbzFf","About You Now","Change","Sugababes",2007-01-01,212400,64,spotify:user:1130225252,2016-07-05T18:40:44Z,"dance pop,europop,girl group,talent show",0.584,0.699,1,-6.065,0,0.0378,0.0000652,0.0000605,0.486,0.585,82.499,4
2xScjew1nGldhk7eM2qsCv,"6BrvowZBreEkXzJQMpL174,33W1pnW9zScZtYTnAoWnOT","Birds Fly (feat. Mr. Probz)","United We Are","Hardwell,Mr. Probz",2015-01-09,207804,13,spotify:user:1130225252,2016-07-05T18:40:47Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house",0.566,0.675,3,-4.602,0,0.0331,0.0611,0,0.642,0.11,122.553,4
0utQYjH6sVVaqnBQFj4R4J,"0jtDQsmLkW8DAXlGPYptIe","Yellow House","Yellow House","Softengine",2014-06-13,213133,0,spotify:user:1130225252,2016-07-05T18:41:05Z,"finnish idol pop",0.577,0.845,7,-6.38,0,0.0379,0.00692,0,0.223,0.345,115.001,4
6MDl3PCIz6h6ImkUpqurvE,"7spvsR19EKSeN4M8HgD1oj","Platinaa","Platinaa","Janne Ordén",2014-05-09,183040,9,spotify:user:1130225252,2016-07-05T18:41:07Z,"finnish dance pop,finnish hip hop",0.633,0.695,10,-6.789,0,0.146,0.0277,0,0.338,0.555,165.244,4
6RtPijgfPKROxEzTHNRiDp,"0DxeaLnv6SyYk2DOqkLO8c","Rude","Don't Kill the Magic","MAGIC!",2014-06-25,224840,84,spotify:user:1130225252,2016-07-05T18:41:09Z,"pop,reggae fusion",0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,4
7LpqSvZvaRtcUcSKas6dYK,"3zh3U2eQ64EhBFbJuxgf1M","Maradona (kesä ´86)","Maradona (kesä ´86)","Teflon Brothers",2014-01-01,227266,0,spotify:user:1130225252,2016-07-05T18:41:16Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock",0.667,0.599,5,-6.827,0,0.0486,0.012,0,0.12,0.681,120.038,4
6chdRBWviHlm7JAtwgflBP,"04gDigrS5kc9YWfZHwBETP","Maps","Maps","Maroon 5",2014-06-16,189840,0,spotify:user:1130225252,2016-07-05T18:41:19Z,"pop",0.743,0.717,1,-5.521,0,0.0299,0.0223,0,0.0678,0.88,120.025,4
74JdLqtaJtDM6I6p282Ahh,"2E5rkwWAKphgpurncaoAyn","Perjantai 13.","Perjantai 13.","Nikke Ankara",2014-05-06,196280,0,spotify:user:1130225252,2016-07-05T18:41:21Z,"finnish dance pop,finnish hip hop,finnish pop",0.526,0.84,9,-4.325,0,0.195,0.145,0,0.13,0.608,79.642,4
3rqe57UvA8vxlzRuiAx4P5,"5pKCCKE2ajJHZ9KAiaK11H,26dSoYclwsYLMAKD3tpOr4","S&M Remix","S&M Remix","Rihanna,Britney Spears",2011-04-11,257293,0,spotify:user:1130225252,2016-07-05T18:41:27Z,"barbadian pop,pop,urban contemporary,dance pop",0.819,0.796,1,-3.397,1,0.0546,0.0609,0,0.0647,0.886,127.931,4
7e320tQuzm28o3vpHMSgjz,"0BmLNz4nSLfoWYW1cYsElL","Mr. Saxobeat - Radio Edit","Mr. Saxobeat","Alexandra Stan",2010,195105,0,spotify:user:1130225252,2016-07-05T18:41:29Z,"romanian pop",0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,4
